algorithm,grid_rows,grid_cols,n_zones,n_candidate_edges,density,n_active_edges,seed,K,wall_s,mean_rel,p95_rel,max_rel,max_abs
bellman_ford,10,10,100,426,0.0,0,1,4,0.0031828749924898148,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,1,8,0.0062410410027951,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,1,16,0.012598291970789433,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,1,24,0.018797249998897314,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,1,32,0.025528124999254942,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,1,1,0.0009052079985849559,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,1,2,0.0017179999849759042,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,1,3,0.0024007500032894313,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,1,4,0.0031677919905632734,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,1,5,0.004211499996017665,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,1,6,0.00472120800986886,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,1,7,0.005560917023103684,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,2,1,0.0007757500279694796,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,2,2,0.0015826660091988742,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,2,4,0.0033650840050540864,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,2,8,0.006387959001585841,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,2,16,0.012748332985211164,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,2,24,0.018958333996124566,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.0,0,2,32,0.025358041981235147,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,2,1,0.000842957990244031,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,2,2,0.0015626249951310456,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,2,3,0.0023242909810505807,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,2,4,0.0030912079964764416,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,2,5,0.0039735829923301935,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,2,6,0.004735333030112088,0.0,0.0,0.0,0.0
matrix_squaring,10,10,100,426,0.0,0,2,7,0.005637875001411885,0.0,0.0,0.0,0.0
bellman_ford,10,10,100,426,0.25,106,0,1,0.0007696670363657176,1.0428423052846332,2.4638035098673354,3.6748742994313,2673.8588419036478
bellman_ford,10,10,100,426,0.25,106,0,2,0.0016751669463701546,0.7151201837460114,1.8902053948774304,2.9320210901753945,2432.0939809988404
bellman_ford,10,10,100,426,0.25,106,0,4,0.003329833038151264,0.3129119756387128,1.1452106169696576,1.9896162426573103,1672.5533895008089
bellman_ford,10,10,100,426,0.25,106,0,8,0.006382332998327911,0.04331451407833452,0.3226873784717219,0.9319122800476398,994.2961079627144
bellman_ford,10,10,100,426,0.25,106,0,16,0.012572625011671335,9.253212851016653e-05,1.7758988713070264e-16,0.10870065139540538,159.55408647400714
bellman_ford,10,10,100,426,0.25,106,0,24,0.019171916996128857,2.952099386780717e-17,1.7758988713070264e-16,3.9330267577756246e-16,4.547473508864641e-13
bellman_ford,10,10,100,426,0.25,106,0,32,0.025332209013868123,2.952099386780717e-17,1.7758988713070264e-16,3.9330267577756246e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,0,1,0.0008402909734286368,1.0428423052846332,2.4638035098673354,3.6748742994313,2673.8588419036478
matrix_squaring,10,10,100,426,0.25,106,0,2,0.001537167001515627,0.47720881601334936,1.473017241752783,2.3404779300586602,2068.6198243804306
matrix_squaring,10,10,100,426,0.25,106,0,3,0.002299999992828816,0.07556041768746566,0.4853182515673786,1.1698547123901981,1071.6493757865603
matrix_squaring,10,10,100,426,0.25,106,0,4,0.0032227920019067824,0.00026791454781414556,2.051703701338902e-16,0.1135349538702654,159.55408647400714
matrix_squaring,10,10,100,426,0.25,106,0,5,0.003852208028547466,5.5307856794240805e-17,2.0942660151708772e-16,4.066388665797339e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,0,6,0.004772957996465266,5.762168846863925e-17,2.1081179301555422e-16,4.066388665797339e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,0,7,0.005418459011707455,5.889249586150851e-17,2.15271451646183e-16,5.232890266453062e-16,6.821210263296962e-13
bellman_ford,10,10,100,426,0.25,106,1,1,0.0008618339779786766,0.8278807353221325,1.9446092994742115,3.535714285714286,2555.9926800574276
bellman_ford,10,10,100,426,0.25,106,1,2,0.00162491702940315,0.5279096913952099,1.311572794902752,2.8087417837270947,2144.4714963503866
bellman_ford,10,10,100,426,0.25,106,1,4,0.0031235830392688513,0.1956383182494332,0.6699157166959939,1.859997652992155,1467.3044206841457
bellman_ford,10,10,100,426,0.25,106,1,8,0.006428458029404283,0.01317060837634567,0.11189701431195749,0.36036335043384166,587.5547548942839
bellman_ford,10,10,100,426,0.25,106,1,16,0.012638833024539053,2.850125099995516e-17,1.7959120634364157e-16,3.9605368140078655e-16,4.547473508864641e-13
bellman_ford,10,10,100,426,0.25,106,1,24,0.019106665975414217,2.850125099995516e-17,1.7959120634364157e-16,3.9605368140078655e-16,4.547473508864641e-13
bellman_ford,10,10,100,426,0.25,106,1,32,0.025652333977632225,2.850125099995516e-17,1.7959120634364157e-16,3.9605368140078655e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,1,1,0.0007601670222356915,0.8278807353221325,1.9446092994742115,3.535714285714286,2555.9926800574276
matrix_squaring,10,10,100,426,0.25,106,1,2,0.0015259999781847,0.3264417744341465,0.9227210054043301,2.350968138557316,1806.1966143614443
matrix_squaring,10,10,100,426,0.25,106,1,3,0.002411791996564716,0.029294687080594902,0.20987518473077316,0.4780249436568546,795.540223780253
matrix_squaring,10,10,100,426,0.25,106,1,4,0.003180541971232742,4.219026430887943e-17,1.992648899252187e-16,3.8482307229392956e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,1,5,0.003853374975733459,4.949660409679295e-17,2.0115527673226367e-16,3.8482307229392956e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,1,6,0.004834874998778105,5.3313577086502083e-17,2.0587036040733502e-16,3.8482307229392956e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,1,7,0.005645291996188462,5.412114744001387e-17,2.0587036040733502e-16,3.8482307229392956e-16,4.547473508864641e-13
bellman_ford,10,10,100,426,0.25,106,2,1,0.000764083000831306,1.0676638393220197,2.490915876560341,3.535714285714286,2614.8372374929095
bellman_ford,10,10,100,426,0.25,106,2,2,0.0015502500464208424,0.7166288939505133,1.8187190734444023,2.970718876828468,2343.7056333505216
bellman_ford,10,10,100,426,0.25,106,2,4,0.0033355840132571757,0.30500113503339,1.0222078484552128,1.9998667696463865,1729.733728156501
bellman_ford,10,10,100,426,0.25,106,2,8,0.006637041980866343,0.03116198821274679,0.21238426988720654,0.8634830012156427,798.4201887976451
bellman_ford,10,10,100,426,0.25,106,2,16,0.012794708018191159,3.0467052372913996e-17,1.883625201904101e-16,4.1885320303417535e-16,4.547473508864641e-13
bellman_ford,10,10,100,426,0.25,106,2,24,0.019422875018790364,3.0467052372913996e-17,1.883625201904101e-16,4.1885320303417535e-16,4.547473508864641e-13
bellman_ford,10,10,100,426,0.25,106,2,32,0.026139541005250067,3.0467052372913996e-17,1.883625201904101e-16,4.1885320303417535e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,2,1,0.0010311250225640833,1.0676638393220197,2.490915876560341,3.535714285714286,2614.8372374929095
matrix_squaring,10,10,100,426,0.25,106,2,2,0.0016238749958574772,0.4732991337785046,1.3520252001876096,2.4606605640720676,1935.2287252436086
matrix_squaring,10,10,100,426,0.25,106,2,3,0.0022938749752938747,0.060877487066818343,0.36750898350101957,1.1286052793930423,1033.8626928294657
matrix_squaring,10,10,100,426,0.25,106,2,4,0.003166083013638854,4.794617645829189e-17,2.0942660151708772e-16,4.1885320303417535e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,2,5,0.004072165989782661,5.2402916648515646e-17,2.0942660151708772e-16,4.1885320303417535e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,2,6,0.004833707993384451,5.4011257640436695e-17,2.0942660151708772e-16,4.1885320303417535e-16,4.547473508864641e-13
matrix_squaring,10,10,100,426,0.25,106,2,7,0.007058416027575731,5.411414527642817e-17,2.0942660151708772e-16,4.1885320303417535e-16,4.547473508864641e-13
bellman_ford,10,10,100,426,0.5,213,0,1,0.0009637080365791917,2.0550774441621873,3.3637522289711694,4.040816326530611,2941.5760388357608
bellman_ford,10,10,100,426,0.5,213,0,2,0.0016285000019706786,1.3324843704562652,2.680684405487076,3.3673469387755097,2525.6051010638216
bellman_ford,10,10,100,426,0.5,213,0,4,0.0030913750524632633,0.4608872718781675,1.6019679318884037,2.1988232083912242,1823.0309427979091
bellman_ford,10,10,100,426,0.5,213,0,8,0.006381167040672153,0.006617133880701685,1.9680408068668445e-16,0.6590118083299276,589.2857142857143
bellman_ford,10,10,100,426,0.5,213,0,16,0.012930124998092651,2.0675932425085112e-17,1.7068727421438656e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.5,213,0,24,0.019044207991100848,2.0675932425085112e-17,1.7068727421438656e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.5,213,0,32,0.027822916978038847,2.0675932425085112e-17,1.7068727421438656e-16,2.5115002692054685e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.5,213,0,1,0.0008030000026337802,2.0550774441621873,3.3637522289711694,4.040816326530611,2941.5760388357608
matrix_squaring,10,10,100,426,0.5,213,0,2,0.0017883750260807574,0.819045755116347,2.1003051675628703,2.752154415548771,2108.9171764360344
matrix_squaring,10,10,100,426,0.5,213,0,3,0.003039583971258253,0.02816491166281841,0.2733869284263942,0.9887827489874732,844.5099483101554
matrix_squaring,10,10,100,426,0.5,213,0,4,0.003466541995294392,2.4793088675354308e-17,1.734802661581363e-16,3.167513871494416e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.5,213,0,5,0.004071375005878508,2.4899324103600984e-17,1.734802661581363e-16,3.167513871494416e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.5,213,0,6,0.004936542012728751,2.4899324103600984e-17,1.734802661581363e-16,3.167513871494416e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.5,213,0,7,0.005755333986598998,2.4899324103600984e-17,1.734802661581363e-16,3.167513871494416e-16,2.2737367544323206e-13
bellman_ford,10,10,100,426,0.5,213,1,1,0.0008185419719666243,2.242783366443285,3.3912956213787253,3.920971101476357,2968.8156044602765
bellman_ford,10,10,100,426,0.5,213,1,2,0.0016322080045938492,1.4644613708882235,2.765360388017819,3.2194700685796698,2590.029406088219
bellman_ford,10,10,100,426,0.5,213,1,4,0.0033759999787434936,0.51911398803428,1.7740451271719302,2.387876719138863,1870.7766942041721
bellman_ford,10,10,100,426,0.5,213,1,8,0.006496165995486081,0.00755717384281714,1.9680408068668445e-16,0.7232209670224675,662.5090189890776
bellman_ford,10,10,100,426,0.5,213,1,16,0.013316625030711293,2.1306588893127902e-17,1.7758988713070262e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.5,213,1,24,0.019838582957163453,2.1306588893127902e-17,1.7758988713070262e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.5,213,1,32,0.026189958967734128,2.1306588893127902e-17,1.7758988713070262e-16,2.5115002692054685e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.5,213,1,1,0.0008617080166004598,2.242783366443285,3.3912956213787253,3.920971101476357,2968.8156044602765
matrix_squaring,10,10,100,426,0.5,213,1,2,0.0016856250003911555,0.9094381137016564,2.242758556971816,2.7793271121007708,2211.7098413074214
matrix_squaring,10,10,100,426,0.5,213,1,3,0.0025306669995188713,0.03493201614913227,0.33335396551850527,1.0560977163868779,833.375849255574
matrix_squaring,10,10,100,426,0.5,213,1,4,0.0033223339705727994,1.7779773936869485e-17,1.5604462101128763e-16,2.511500269205468e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.5,213,1,5,0.00417133403243497,1.7812985809926602e-17,1.5604462101128763e-16,2.511500269205468e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.5,213,1,6,0.0047871669521555305,1.7812985809926602e-17,1.5604462101128763e-16,2.511500269205468e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.5,213,1,7,0.0057127499603666365,1.7812985809926602e-17,1.5604462101128763e-16,2.511500269205468e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.5,213,2,1,0.0008835829794406891,2.129403906682377,3.338250857659647,3.920971101476357,2983.6489140412536
bellman_ford,10,10,100,426,0.5,213,2,2,0.0015881669824011624,1.3893125862052491,2.6948343141710205,3.2518148168967462,2538.252710791582
bellman_ford,10,10,100,426,0.5,213,2,4,0.0032760000322014093,0.49278627982970435,1.6532259440552795,2.1946109823536424,1921.827970787253
bellman_ford,10,10,100,426,0.5,213,2,8,0.006663041014689952,0.009608105912463414,2.2068041936953264e-16,0.8228904719044617,744.9875016072555
bellman_ford,10,10,100,426,0.5,213,2,16,0.013285666995216161,2.1143254617168326e-17,1.7358908065529092e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.5,213,2,24,0.02017412503482774,2.1143254617168326e-17,1.7358908065529092e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.5,213,2,32,0.025352625001687557,2.1143254617168326e-17,1.7358908065529092e-16,2.5115002692054685e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.5,213,2,1,0.0007766250055283308,2.129403906682377,3.338250857659647,3.920971101476357,2983.6489140412536
matrix_squaring,10,10,100,426,0.5,213,2,2,0.001576665963511914,0.8623383000940231,2.140347128604929,2.664508359679123,2265.292590711677
matrix_squaring,10,10,100,426,0.5,213,2,3,0.0023429589928127825,0.03625118549668422,0.33833377371628737,1.0604218904375036,960.0318411493266
matrix_squaring,10,10,100,426,0.5,213,2,4,0.0032602910068817437,2.1057927626111835e-17,1.6698819340126035e-16,2.955991442164253e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.5,213,2,5,0.0042866659932769835,2.1057927626111835e-17,1.6698819340126035e-16,2.955991442164253e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.5,213,2,6,0.004803624993655831,2.1057927626111835e-17,1.6698819340126035e-16,2.955991442164253e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.5,213,2,7,0.005393249972257763,2.1057927626111835e-17,1.6698819340126035e-16,2.955991442164253e-16,2.2737367544323206e-13
bellman_ford,10,10,100,426,0.75,320,0,1,0.0007598329684697092,2.382745658748203,3.6207055410024545,4.040816326530613,2891.3379190974088
bellman_ford,10,10,100,426,0.75,320,0,2,0.0016701669665053487,1.4562250317753558,2.913893861164019,3.36734693877551,2500.127547766722
bellman_ford,10,10,100,426,0.75,320,0,4,0.003163042012602091,0.4111714188526908,1.70432780106429,2.2709274495489327,1666.7516985111479
bellman_ford,10,10,100,426,0.75,320,0,8,0.006314166006632149,4.36003622231164e-06,1.3319241534802698e-16,0.02158217930039164,15.165042944955417
bellman_ford,10,10,100,426,0.75,320,0,16,0.01262716599740088,1.0313209315999506e-17,1.3319241534802698e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.75,320,0,24,0.018422749999444932,1.0313209315999506e-17,1.3319241534802698e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.75,320,0,32,0.025368958013132215,1.0313209315999506e-17,1.3319241534802698e-16,2.5115002692054685e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.75,320,0,1,0.0007397910230793059,2.382745658748203,3.6207055410024545,4.040816326530613,2891.3379190974088
matrix_squaring,10,10,100,426,0.75,320,0,2,0.0014871670282445848,0.8230111160091739,2.284916826235141,2.8514101192202785,2083.4396231389346
matrix_squaring,10,10,100,426,0.75,320,0,3,0.0023648329661227763,0.004280125016692049,1.734802661581363e-16,0.9023129168494358,647.7073586016064
matrix_squaring,10,10,100,426,0.75,320,0,4,0.00317708303919062,1.514850630202906e-17,1.5604462101128763e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,0,5,0.003881332988385111,1.514850630202906e-17,1.5604462101128763e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,0,6,0.0048505839658901095,1.514850630202906e-17,1.5604462101128763e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,0,7,0.0054004580015316606,1.514850630202906e-17,1.5604462101128763e-16,3.529572988497269e-16,2.2737367544323206e-13
bellman_ford,10,10,100,426,0.75,320,1,1,0.0007636250229552388,2.41975216532604,3.6300947445810814,4.040816326530613,2916.815472394509
bellman_ford,10,10,100,426,0.75,320,1,2,0.001522374979685992,1.4794070754100956,2.9202605625607587,3.36734693877551,2363.801929953308
bellman_ford,10,10,100,426,0.75,320,1,4,0.0032107079750858247,0.41579672685364316,1.7158162874863734,2.301303862105698,1655.7061242909704
bellman_ford,10,10,100,426,0.75,320,1,8,0.0059969169669784606,5.5548937762849e-05,1.161784720327732e-16,0.1316517250179821,102.73180189083689
bellman_ford,10,10,100,426,0.75,320,1,16,0.012519208947196603,9.354407888192315e-18,1.161784720327732e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.75,320,1,24,0.019069084024522454,9.354407888192315e-18,1.161784720327732e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.75,320,1,32,0.02501187496818602,9.354407888192315e-18,1.161784720327732e-16,2.5115002692054685e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.75,320,1,1,0.0007648749742656946,2.41975216532604,3.6300947445810814,4.040816326530613,2916.815472394509
matrix_squaring,10,10,100,426,0.75,320,1,2,0.001521041034720838,0.8331206208723954,2.2877550499818318,2.801382255952703,2010.2163184355713
matrix_squaring,10,10,100,426,0.75,320,1,3,0.002273332967888564,0.004705635086152768,1.5837569357472083e-16,0.9205215448422794,614.7632675828143
matrix_squaring,10,10,100,426,0.75,320,1,4,0.0032664590398781,1.3548499266747276e-17,1.4988916595131338e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,1,5,0.004172207962255925,1.3548499266747276e-17,1.4988916595131338e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,1,6,0.004794291977304965,1.3548499266747276e-17,1.4988916595131338e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,1,7,0.005375584005378187,1.3548499266747276e-17,1.4988916595131338e-16,3.529572988497269e-16,2.2737367544323206e-13
bellman_ford,10,10,100,426,0.75,320,2,1,0.0009017920237965882,2.442486007859758,3.6300947445810814,4.125,2916.0984855386605
bellman_ford,10,10,100,426,0.75,320,2,2,0.0019427920342423022,1.4978694012734055,2.9398994395450395,3.535714285714286,2500.1275477667214
bellman_ford,10,10,100,426,0.75,320,2,4,0.003654250002000481,0.426788670732343,1.7158162874863734,2.398291025842782,1666.7516985111477
bellman_ford,10,10,100,426,0.75,320,2,8,0.006805917015299201,8.289867895696723e-18,1.1277763706740077e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.75,320,2,16,0.012086625036317855,8.289867895696723e-18,1.1277763706740077e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.75,320,2,24,0.01884595799492672,8.289867895696723e-18,1.1277763706740077e-16,2.5115002692054685e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,0.75,320,2,32,0.02515437500551343,8.289867895696723e-18,1.1277763706740077e-16,2.5115002692054685e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,0.75,320,2,1,0.0007415000000037253,2.442486007859758,3.6300947445810814,4.125,2916.0984855386605
matrix_squaring,10,10,100,426,0.75,320,2,2,0.0016018750029616058,0.8477051533697277,2.2899220871995873,2.9464285714285716,2083.4396231389346
matrix_squaring,10,10,100,426,0.75,320,2,3,0.0022678750101476908,0.005791923097923368,1.3319241534802698e-16,0.9593164103371129,625.8973666373959
matrix_squaring,10,10,100,426,0.75,320,2,4,0.0033807919826358557,1.048993767318664e-17,1.2862197421537483e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,2,5,0.0039344580145552754,1.048993767318664e-17,1.2862197421537483e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,2,6,0.004589124990161508,1.048993767318664e-17,1.2862197421537483e-16,3.529572988497269e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,0.75,320,2,7,0.005294458009302616,1.048993767318664e-17,1.2862197421537483e-16,3.529572988497269e-16,2.2737367544323206e-13
bellman_ford,10,10,100,426,1.0,426,0,1,0.000840499997138977,2.4732638805759612,3.7341875949864196,4.040816326530613,2916.8154723945086
bellman_ford,10,10,100,426,1.0,426,0,2,0.0014960829867050052,1.4606049418353226,2.9464285714285716,3.36734693877551,2310.410699307885
bellman_ford,10,10,100,426,1.0,426,0,4,0.003049833991099149,0.3550679920364736,1.665634998604494,2.140354944883484,1483.5267960664303
bellman_ford,10,10,100,426,1.0,426,0,8,0.006214999943040311,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,0,16,0.01246812497265637,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,0,24,0.018963207956403494,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,0,32,0.024672916973941028,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,1.0,426,0,1,0.0008430419838987291,2.4732638805759612,3.7341875949864196,4.040816326530613,2916.8154723945086
matrix_squaring,10,10,100,426,1.0,426,0,2,0.0015334170311689377,0.7817393290296437,2.290365379909966,2.7462214791919397,1896.2542475012722
matrix_squaring,10,10,100,426,1.0,426,0,3,0.002316540980245918,9.856618138057511e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,0,4,0.0031077919993549585,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,0,5,0.0038509999867528677,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,0,6,0.004578290972858667,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,0,7,0.005303792015183717,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
bellman_ford,10,10,100,426,1.0,426,1,1,0.0008829160360619426,2.4732638805759612,3.7341875949864196,4.040816326530613,2916.8154723945086
bellman_ford,10,10,100,426,1.0,426,1,2,0.0017292080447077751,1.4606049418353226,2.9464285714285716,3.36734693877551,2310.410699307885
bellman_ford,10,10,100,426,1.0,426,1,4,0.003373833023943007,0.3550679920364736,1.665634998604494,2.140354944883484,1483.5267960664303
bellman_ford,10,10,100,426,1.0,426,1,8,0.006861875008326024,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,1,16,0.012257416034117341,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,1,24,0.018544958031270653,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,1,32,0.02528591698501259,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,1.0,426,1,1,0.0007862499915063381,2.4732638805759612,3.7341875949864196,4.040816326530613,2916.8154723945086
matrix_squaring,10,10,100,426,1.0,426,1,2,0.0015301249804906547,0.7817393290296437,2.290365379909966,2.7462214791919397,1896.2542475012722
matrix_squaring,10,10,100,426,1.0,426,1,3,0.0022907499806024134,9.856618138057511e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,1,4,0.0031488329987041652,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,1,5,0.0038343750056810677,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,1,6,0.004585166985634714,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,1,7,0.005535874981433153,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
bellman_ford,10,10,100,426,1.0,426,2,1,0.0008465420105494559,2.4732638805759612,3.7341875949864196,4.040816326530613,2916.8154723945086
bellman_ford,10,10,100,426,1.0,426,2,2,0.001610417035408318,1.4606049418353226,2.9464285714285716,3.36734693877551,2310.410699307885
bellman_ford,10,10,100,426,1.0,426,2,4,0.003113083017524332,0.3550679920364736,1.665634998604494,2.140354944883484,1483.5267960664303
bellman_ford,10,10,100,426,1.0,426,2,8,0.006306708964984864,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,2,16,0.012252082990016788,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,2,24,0.0185034170281142,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
bellman_ford,10,10,100,426,1.0,426,2,32,0.02477470797020942,2.6410447069152794e-19,0.0,2.1436995702562476e-16,1.1368683772161603e-13
matrix_squaring,10,10,100,426,1.0,426,2,1,0.0007826659712009132,2.4732638805759612,3.7341875949864196,4.040816326530613,2916.8154723945086
matrix_squaring,10,10,100,426,1.0,426,2,2,0.0014878750080242753,0.7817393290296437,2.290365379909966,2.7462214791919397,1896.2542475012722
matrix_squaring,10,10,100,426,1.0,426,2,3,0.0023001250228844583,9.856618138057511e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,2,4,0.0031450000242330134,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
matrix_squaring,10,10,100,426,1.0,426,2,5,0.0037902920157648623,9.92028722234272e-18,1.126857961019554e-16,2.8582660936749963e-16,2.2737367544323206e-13
